posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,2,7,43,2,,,,,,,,,,,,,,,,num_1,0,0.5405688000000737,213.95776270000033,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,2,8,44,3,,,,,,,,,,,,,,,,num_2,0,0.8317692000000534,216.6744079,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,2,9,45,12,,,,,,,,,,,,,,,,num_1,0,1.2659742000000733,219.42442210000036,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,2,10,46,17,,,,,,,,,,,,,,,,num_2,0,0.5727227000002131,222.3576648000003,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,2,11,47,4,,,,,,,,,,,,,,,,num_1,0,0.5088058999999703,224.35763220000035,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,1,11.35,99999,0.31,0.06,11.35,4,,,,,2,12,48,8,,,,,,,,,,,,,,,,num_1,0,1.0334023999998863,226.04086770000004,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,2,13,49,13,,,,,,,,,,,,,,,,num_2,0,0.9674071999997977,228.49102080000011,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,2,14,50,5,,,,,,,,,,,,,,,,num_2,0,1.1782004000001507,231.62440570000035,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,2,15,51,15,,,,,,,,,,,,,,,,num_2,0,0.47625220000008994,233.97424360000014,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,3,,,,,2,16,52,1,,,,,,,,,,,,,,,,num_2,0,0.5238572000002932,236.37438660000043,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,2,17,53,6,,,,,,,,,,,,,,,,num_1,0,0.35208369999963907,239.07406570000012,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,3,0,54,11,,,,,,,,,,,,,,,,num_2,0,0.2928781999999046,241.35751400000026,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,3,1,55,16,,,,,,,,,,,,,,,,num_1,0,0.5441771000000699,243.07431050000014,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,3,2,56,9,,,,,,,,,,,,,,,,num_2,0,0.2754079000001184,245.7910299,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,3,3,57,0,,,,,,,,,,,,,,,,num_1,0,0.29736370000000534,247.24104160000024,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,3,4,58,12,,,,,,,,,,,,,,,,num_2,0,0.17095689999996466,249.20749540000043,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,3,5,59,10,,,,,,,,,,,,,,,,num_1,0,0.4808118999999351,251.05768390000003,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,2,11.19,11.51,0.16,0.06,11.35,4,,,,,3,6,60,3,,,,,,,,,,,,,,,,num_2,0,1.0187151000000085,253.20760520000022,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,3,7,61,17,,,,,,,,,,,,,,,,num_2,0,0.5808312999997725,256.1576500000001,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,3,8,62,6,,,,,,,,,,,,,,,,num_1,0,0.37278340000011667,258.15757900000017,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,3,9,63,4,,,,,,,,,,,,,,,,num_2,0,0.17487500000015643,260.70758560000013,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,3,10,64,14,,,,,,,,,,,,,,,,num_1,0,0.40920450000021447,262.05773720000025,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,3,11,65,7,,,,,,,,,,,,,,,,num_2,0,0.399304900000061,263.8909675,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,3,,,,,3,12,66,1,,,,,,,,,,,,,,,,num_2,0,0.3748496000002888,265.7075934000004,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,1,11.35,99999,0.31,0.06,11.35,4,,,,,3,13,67,8,,,,,,,,,,,,,,,,num_1,0,0.31507640000018,268.00742860000037,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
